robustness_category_id,sample,feature_set,model_family,configuration_id,scope,n_rows,n_positive,k_top10,pr_auc,roc_auc,brier_score,recall_at_10pct,lift_at_10pct
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,regularized_logistic_regression,logistic__C_0.1,fold1_validation,211,25,22,0.484836747913,0.885376344086,0.165537628736,0.44,4.22
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,regularized_logistic_regression,logistic__C_0.1,fold2_validation,221,10,23,0.440046955258,0.884834123223,0.136352220697,0.6,5.765217391304
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,regularized_logistic_regression,logistic__C_0.1,pooled_development_oof,432,35,45,0.444983882478,0.886290032386,0.150607130642,0.485714285714,4.662857142857
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,random_forest,rf__depth_3__maxfeat_'sqrt'__leaf_10,fold1_validation,211,25,22,0.476551199691,0.846666666667,0.142984396525,0.36,3.452727272727
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,random_forest,rf__depth_3__maxfeat_'sqrt'__leaf_10,fold2_validation,221,10,23,0.354328690052,0.891469194313,0.112821954115,0.5,4.804347826087
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,random_forest,rf__depth_3__maxfeat_'sqrt'__leaf_10,pooled_development_oof,432,35,45,0.396418788419,0.868010075567,0.127554072978,0.4,3.84
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,xgboost,xgboost__lr_0.03__depth_2__mcw_1__lambda_1,fold1_validation,211,25,22,0.425343496071,0.827096774194,0.11008626272,0.4,3.836363636364
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,xgboost,xgboost__lr_0.03__depth_2__mcw_1__lambda_1,fold2_validation,221,10,23,0.31261766606,0.875355450237,0.093092240017,0.5,4.804347826087
expanded_rule_b_combined_robustness,expanded_rule_b_combined_robustness,M1_PRIMARY_FEATURE_ORDER,xgboost,xgboost__lr_0.03__depth_2__mcw_1__lambda_1,pooled_development_oof,432,35,45,0.355210803326,0.843756747031,0.101392561291,0.428571428571,4.114285714286
