sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,last_eligible_market_observation_date_before_cutoff,current_last_priced_observation_date_before_cutoff,tstar_is_same,adjusted_close_status_on_last_eligible_observation,literal_tstar_has_adjusted_close,shift_days_literal_minus_last_priced,applied_tstar_rule
main_rule_a_primary,سهگمت,1392,1393,fold1_train;fold2_train,2014-05-20,2014-05-19,2014-05-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سپاها,1392,1393,fold1_train;fold2_train,2014-01-20,2014-01-18,2014-01-18,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سکرد,1392,1393,fold1_train;fold2_train,2014-01-20,2014-01-18,2014-01-06,False,ADJUSTED_CLOSE_UNRESOLVED,False,12,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سیلام,1392,1393,fold1_train;fold2_train,2014-05-20,2014-05-19,2014-05-18,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غبهنوش,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غدام,1392,1393,fold1_train;fold2_train,2014-04-19,2014-04-16,2014-04-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,2,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غسالم,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,2,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غشان,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-16,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غشهد,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-12,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غنوش,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-07,False,ADJUSTED_CLOSE_UNRESOLVED,False,9,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غگل,1392,1393,fold1_train;fold2_train,2014-01-20,2014-01-18,2014-01-12,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کبافق,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کرازی,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-16,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کفرا,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کفپارس,1392,1393,fold1_train;fold2_train,2014-04-19,2014-04-16,2014-04-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کهمدا,1392,1393,fold1_train;fold2_train,2013-10-22,2013-10-21,2013-10-21,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کگاز,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,2,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,کگل,1392,1393,fold1_train;fold2_train,2014-07-20,2014-07-16,2014-07-16,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,بالبر,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,بترانس,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,بموتو,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,بکاب,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-18,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,بکام,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-11,False,ADJUSTED_CLOSE_UNRESOLVED,False,8,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,تپمپی,1393,1394,fold1_train;fold2_train,2014-10-22,2014-10-21,2014-10-18,False,ADJUSTED_CLOSE_UNRESOLVED,False,3,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,تکمبا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ثشرق,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ثنوسا,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,حپترو,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-12,False,ADJUSTED_CLOSE_UNRESOLVED,False,7,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,حکشتی,1393,1394,fold1_train;fold2_train,2014-10-22,2014-10-21,2014-10-20,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خاذین,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-06-30,False,ADJUSTED_CLOSE_UNRESOLVED,False,19,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خبهمن,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ختوقا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خرینگ,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خمحور,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خمهر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خنصیر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
