sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,t_star,t_star_source_range_id,t_star_raw_observation_present,t_star_adjusted_close_present,t_star_qTotCap,t_star_qTotTran5J,t_star_zTotTran,t_star_raw_close,t_star_adjusted_close_status,window_start_calendar_date,t0_trading_date,t0_source_range_id,t0_raw_observation_present,t0_adjusted_close_present,t0_qTotCap,t0_qTotTran5J,t0_zTotTran,t0_raw_close,t0_adjusted_close_status,authorized_range_start,authorized_range_end,first_raw_daily_date,last_raw_daily_date,first_adjusted_price_date,last_adjusted_price_date,window_trading_day_count,missing_price_day_count,zero_traded_value_day_count,usable_daily_return_count,usable_amihud_day_count,equity_return_window_usable,realized_volatility_usable,amihud_illiquidity_usable,primary_root_cause,secondary_root_causes,evidence_status,range_is_partial_source
main_rule_a_primary,تپمپی,1394,1395,fold1_train;fold2_train,2015-10-22,2015-10-21,RNG0006,True,False,0.0,0.0,0.0,3175.0,ADJUSTED_CLOSE_UNRESOLVED,2014-10-21,2014-10-21,RNG0006,True,False,0.0,0.0,0.0,3869.0,ADJUSTED_CLOSE_UNRESOLVED,2013-09-21,2019-10-21,2013-09-21,2019-10-21,2013-09-21,2019-10-16,245,46,46,173,173,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,تکمبا,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0007,True,True,3780599488.0,4716142.0,501.0,802.0,OK,2015-07-18,2015-07-19,RNG0007,True,False,0.0,0.0,0.0,998.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,7,7,236,236,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ثشرق,1394,1395,fold1_train;fold2_train,2016-01-20,2016-01-19,RNG0008,True,True,16355864655.0,11741035.0,799.0,1393.0,OK,2015-01-19,2015-01-19,RNG0008,True,True,5876186093.0,3160738.0,511.0,1859.0,OK,2013-12-20,2020-01-19,2014-05-11,2020-01-19,2014-06-25,2020-01-19,246,9,9,233,233,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,True
main_rule_a_primary,ثنوسا,1394,1395,fold1_train;fold2_train,2016-01-20,2016-01-19,RNG0009,True,True,3712057556.0,2112222.0,349.0,1757.0,OK,2015-01-19,2015-01-19,RNG0009,True,True,9555827845.0,1537399.0,344.0,6216.0,OK,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-22,2020-01-19,246,18,18,223,223,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,جم,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0010,True,False,0.0,0.0,0.0,9436.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-08-08,RNG0010,True,False,0.0,0.0,0.0,1000.0,ADJUSTED_CLOSE_UNRESOLVED,2015-06-18,2020-07-18,2015-08-08,2020-07-18,2015-08-09,2020-07-18,233,5,5,226,226,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,True
main_rule_a_primary,حپترو,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0012,True,False,0.0,0.0,0.0,2946.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0012,True,False,0.0,0.0,0.0,2892.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-30,2020-07-18,247,5,5,241,241,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,حکشتی,1394,1395,fold1_train;fold2_train,2015-10-22,2015-10-21,RNG0013,True,False,0.0,0.0,0.0,5582.0,ADJUSTED_CLOSE_UNRESOLVED,2014-10-21,2014-10-21,RNG0013,True,False,0.0,0.0,0.0,3588.0,ADJUSTED_CLOSE_UNRESOLVED,2012-09-21,2019-10-21,2012-09-22,2019-10-21,2012-09-22,2019-10-20,245,63,63,179,179,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خاذین,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0014,True,False,0.0,0.0,0.0,971.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0014,True,False,0.0,0.0,0.0,3896.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,28,28,216,216,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خبهمن,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0015,True,True,13409260613.0,4687447.0,348.0,2861.0,OK,2015-07-18,2015-07-19,RNG0015,True,False,0.0,0.0,0.0,2329.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-22,2020-07-18,247,7,7,236,236,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ختوقا,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0016,True,True,1547195590.0,971959.0,127.0,1592.0,OK,2015-07-18,2015-07-19,RNG0016,True,False,0.0,0.0,0.0,3241.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-07-22,2020-07-18,247,23,23,217,217,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خرینگ,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0017,True,True,1860147547.0,2051935.0,209.0,907.0,OK,2015-07-18,2015-07-19,RNG0017,True,False,0.0,0.0,0.0,2306.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-23,2020-07-18,247,37,37,205,205,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خمحور,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0018,True,True,2791662159.0,837428.0,158.0,3334.0,OK,2015-07-18,2015-07-19,RNG0018,True,False,0.0,0.0,0.0,1733.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-22,2020-07-18,247,46,46,194,194,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خمهر,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0019,True,True,1686209771.0,917768.0,176.0,1837.0,OK,2015-07-18,2015-07-19,RNG0019,True,False,0.0,0.0,0.0,1786.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,23,23,220,220,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خنصیر,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0020,True,True,566327636.0,229565.0,60.0,2467.0,OK,2015-07-18,2015-07-19,RNG0020,True,False,0.0,0.0,0.0,3837.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-22,2020-07-18,247,50,50,185,185,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خوساز,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0021,True,True,2935460419.0,878717.0,237.0,3341.0,OK,2015-07-18,2015-07-19,RNG0021,True,False,0.0,0.0,0.0,2636.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,23,23,218,218,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خچرخش,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0022,True,True,199351733.0,204998.0,40.0,983.0,OK,2015-07-18,2015-07-19,RNG0022,True,False,0.0,0.0,0.0,1798.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-23,2020-07-18,247,55,55,182,182,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,خکمک,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0023,True,True,322551891.0,348337.0,59.0,929.0,OK,2015-07-18,2015-07-19,RNG0023,True,False,0.0,0.0,0.0,1077.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-30,2020-07-18,247,11,11,232,232,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ددام,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0024,True,True,297220884.0,58213.0,30.0,5012.0,OK,2015-07-18,2015-07-19,RNG0024,True,False,0.0,0.0,0.0,7251.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,92,92,136,136,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,دروز,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0025,True,False,0.0,0.0,0.0,5216.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0025,True,False,0.0,0.0,0.0,5341.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,47,47,179,179,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,دسبحا,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0026,True,True,26098415.0,3492.0,8.0,7467.0,OK,2015-07-18,2015-07-19,RNG0026,True,False,0.0,0.0,0.0,7131.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,8,8,236,236,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,دسینا,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0027,True,True,58898400.0,2299.0,9.0,25249.0,OK,2015-07-18,2015-07-19,RNG0027,True,False,0.0,0.0,0.0,13909.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,27,27,202,202,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,دشیمی,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0028,True,False,0.0,0.0,0.0,4608.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0028,True,False,0.0,0.0,0.0,6305.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-22,2020-07-18,247,61,61,163,163,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,دیران,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0029,True,True,236180262.0,54030.0,19.0,4360.0,OK,2015-07-18,2015-07-19,RNG0029,True,False,0.0,0.0,0.0,5559.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-04-17,2013-06-19,2020-04-15,2013-06-19,2020-04-15,247,13,13,231,231,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,رانفور,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0030,True,True,97746344.0,5845.0,10.0,17079.0,OK,2015-07-18,2015-07-19,RNG0030,True,False,0.0,0.0,0.0,12217.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,5,5,240,240,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,زمگسا,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0032,True,True,1656620790.0,63049.0,145.0,26275.0,OK,2015-07-18,2015-07-19,RNG0032,True,False,0.0,0.0,0.0,27074.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,10,10,233,233,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ساراب,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0034,True,False,0.0,0.0,0.0,1078.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0034,True,False,0.0,0.0,0.0,1384.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,15,15,224,224,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ساربیل,1394,1395,fold1_train;fold2_train,2016-04-18,2016-04-17,RNG0035,True,False,0.0,0.0,0.0,16915.0,ADJUSTED_CLOSE_UNRESOLVED,2015-04-17,2015-04-18,RNG0035,True,False,0.0,0.0,0.0,18244.0,ADJUSTED_CLOSE_UNRESOLVED,2014-03-19,2020-04-17,2014-03-19,2020-04-15,2014-03-19,2020-04-15,246,216,216,13,13,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ساروم,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0036,True,True,79851000.0,30000.0,9.0,2618.0,OK,2015-07-18,2015-07-19,RNG0036,True,False,0.0,0.0,0.0,4706.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,103,103,103,103,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سبجنو,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0037,True,False,0.0,0.0,0.0,2838.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0037,True,False,0.0,0.0,0.0,3866.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,162,162,52,52,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سبهان,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0038,True,True,2975225.0,307.0,2.0,9782.0,OK,2015-07-18,2015-07-19,RNG0038,True,False,0.0,0.0,0.0,24832.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,68,68,150,150,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,ستران,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0039,True,True,973666573.0,574926.0,79.0,1692.0,OK,2015-07-18,2015-07-19,RNG0039,True,False,0.0,0.0,0.0,2099.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,17,17,226,226,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سخاش,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0040,True,False,0.0,0.0,0.0,6754.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0040,True,False,0.0,0.0,0.0,6539.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,120,120,82,82,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سخزر,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0041,True,True,15991808.0,6208.0,3.0,2706.0,OK,2015-07-18,2015-07-19,RNG0041,True,False,0.0,0.0,0.0,4301.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,113,113,106,106,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سخوز,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0042,True,True,298685900.0,134000.0,7.0,2258.0,OK,2015-07-18,2015-07-19,RNG0042,True,False,0.0,0.0,0.0,3400.0,ADJUSTED_CLOSE_UNRESOLVED,2015-06-18,2020-07-18,2015-06-20,2020-07-18,2015-06-20,2020-07-18,247,9,9,234,234,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سدشت,1394,1395,fold1_train;fold2_train,2016-01-20,2016-01-19,RNG0043,True,True,5931000.0,3000.0,2.0,2080.0,OK,2015-01-19,2015-01-19,RNG0043,True,False,0.0,0.0,0.0,2458.0,ADJUSTED_CLOSE_UNRESOLVED,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-23,2020-01-19,246,181,181,26,26,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سدور,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0044,True,True,1231011174.0,1299959.0,101.0,947.0,OK,2015-07-18,2015-07-19,RNG0044,True,False,0.0,0.0,0.0,8855.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,69,69,161,161,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سرود,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0045,True,True,89661054.0,55000.0,4.0,1648.0,OK,2015-07-18,2015-07-19,RNG0045,True,False,0.0,0.0,0.0,3003.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,247,17,17,220,220,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سشرق,1394,1395,fold1_train;fold2_train,2016-01-20,2016-01-19,RNG0046,True,True,1065576760.0,1144246.0,155.0,931.0,OK,2015-01-19,2015-01-19,RNG0046,True,True,3578093899.0,2916650.0,418.0,1227.0,OK,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-22,2020-01-19,246,33,33,206,206,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سصفها,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0047,True,True,1006908.0,84.0,1.0,12616.0,OK,2015-07-18,2015-07-19,RNG0047,True,False,0.0,0.0,0.0,15222.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,198,198,18,18,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سغرب,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0048,True,True,48593610.0,23029.0,8.0,2109.0,OK,2015-07-18,2015-07-19,RNG0048,True,False,0.0,0.0,0.0,3884.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,247,20,20,215,215,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سقاین,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0049,True,True,96213255.0,10500.0,20.0,9540.0,OK,2015-07-18,2015-07-19,RNG0049,True,False,0.0,0.0,0.0,24941.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-07-01,2020-07-18,247,75,75,162,162,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سمازن,1394,1395,fold1_train;fold2_train,2016-07-19,2016-07-18,RNG0050,True,False,0.0,0.0,0.0,12744.0,ADJUSTED_CLOSE_UNRESOLVED,2015-07-18,2015-07-19,RNG0050,True,False,0.0,0.0,0.0,14416.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-04-17,2013-06-19,2020-04-15,2013-06-19,2020-04-14,247,210,210,15,15,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
