unique_request_id,ticker,InsCode,endpoint_date,endpoint_occurrence_count,official_calendar_member,calendar_evidence_endpoint,daily_row_present,daily_closing_evidence_endpoint,zTotTran,qTotTran5J,qTotCap,raw_close,zero_trade,trade_history_records,trade_history_empty,trade_evidence_endpoint,literal_state_code,state_meaning,state_evidence_endpoint,adjusted_close_availability,scientific_inclusion_decision
UNQ0127,غدام,2254054929817435,2018-04-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/2254054929817435,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/2254054929817435/20180418,0.0,0.0,0.0,6904.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/2254054929817435/20180418/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/2254054929817435/20180418,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0128,کفرا,23837844039713715,2014-07-16,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23837844039713715,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23837844039713715/20140716,0.0,0.0,0.0,16685.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23837844039713715/20140716/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23837844039713715/20140716,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0129,کفرا,23837844039713715,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23837844039713715,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23837844039713715/20140720,0.0,0.0,0.0,16685.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23837844039713715/20140720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23837844039713715/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0130,کفرا,23837844039713715,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23837844039713715,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23837844039713715/20150719,0.0,0.0,0.0,8793.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23837844039713715/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23837844039713715/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0131,چافست,23936607891892333,2014-01-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23936607891892333,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23936607891892333/20140120,0.0,0.0,0.0,12344.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23936607891892333/20140120/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23936607891892333/20140120,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0132,چافست,23936607891892333,2019-01-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23936607891892333,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23936607891892333/20190119,0.0,0.0,0.0,5617.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23936607891892333/20190119/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23936607891892333/20190119,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0133,چافست,23936607891892333,2020-01-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/23936607891892333,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/23936607891892333/20200119,0.0,0.0,0.0,13903.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/23936607891892333/20200119/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/23936607891892333/20200119,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0134,پدرخش,24079409192818584,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/24079409192818584,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/24079409192818584/20150719,0.0,0.0,0.0,2816.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/24079409192818584/20150719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/24079409192818584/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0135,پدرخش,24079409192818584,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/24079409192818584,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/24079409192818584/20170718,0.0,0.0,0.0,3899.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/24079409192818584/20170718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/24079409192818584/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0136,پدرخش,24079409192818584,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/24079409192818584,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/24079409192818584/20170719,0.0,0.0,0.0,3899.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/24079409192818584/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/24079409192818584/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0137,خبهمن,26824673819862694,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/26824673819862694,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/26824673819862694/20150719,0.0,0.0,0.0,2329.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/26824673819862694/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/26824673819862694/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0138,خبهمن,26824673819862694,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/26824673819862694,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/26824673819862694/20170718,0.0,0.0,0.0,967.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/26824673819862694/20170718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/26824673819862694/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0139,خبهمن,26824673819862694,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/26824673819862694,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/26824673819862694/20170719,0.0,0.0,0.0,967.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/26824673819862694/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/26824673819862694/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0140,خبهمن,26824673819862694,2018-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/26824673819862694,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/26824673819862694/20180717,0.0,0.0,0.0,730.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/26824673819862694/20180717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/26824673819862694/20180717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0141,خبهمن,26824673819862694,2018-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/26824673819862694,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/26824673819862694/20180718,0.0,0.0,0.0,730.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/26824673819862694/20180718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/26824673819862694/20180718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0142,سدشت,27000326841257664,2013-01-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20130119,0.0,0.0,0.0,3058.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20130119/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20130119,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0143,سدشت,27000326841257664,2014-01-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20140118,0.0,0.0,0.0,3384.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20140118/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20140118,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0144,سدشت,27000326841257664,2014-01-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20140120,0.0,0.0,0.0,2984.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20140120/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20140120,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0145,سدشت,27000326841257664,2015-01-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20150119,0.0,0.0,0.0,2458.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20150119/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20150119,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0146,سدشت,27000326841257664,2016-01-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20160118,0.0,0.0,0.0,2081.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20160118/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20160118,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0147,سدشت,27000326841257664,2018-01-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20180117,0.0,0.0,0.0,1776.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20180117/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20180117,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0148,سدشت,27000326841257664,2018-01-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27000326841257664,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27000326841257664/20180120,0.0,0.0,0.0,1776.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27000326841257664/20180120/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27000326841257664/20180120,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0149,سدور,27218386411183410,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27218386411183410,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27218386411183410/20140720,0.0,0.0,0.0,16474.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27218386411183410/20140720/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27218386411183410/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0150,سدور,27218386411183410,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27218386411183410,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27218386411183410/20150719,0.0,0.0,0.0,8855.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27218386411183410/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27218386411183410/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0151,شکربن,27308217070238237,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27308217070238237,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27308217070238237/20140720,0.0,0.0,0.0,2908.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27308217070238237/20140720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27308217070238237/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0152,شکربن,27308217070238237,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/27308217070238237,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/27308217070238237/20150719,0.0,0.0,0.0,3117.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/27308217070238237/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/27308217070238237/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0153,غسالم,28672095850798501,2014-07-16,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20140716,0.0,0.0,0.0,2983.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20140716/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20140716,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0154,غسالم,28672095850798501,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20140720,0.0,0.0,0.0,2833.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20140720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0155,غسالم,28672095850798501,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20150719,0.0,0.0,0.0,2039.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20150719/true,AR,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0156,غسالم,28672095850798501,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20160718,0.0,0.0,0.0,1742.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20160718/true,AS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0157,غسالم,28672095850798501,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20170718,0.0,0.0,0.0,2359.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20170718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0158,غسالم,28672095850798501,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20170719,0.0,0.0,0.0,2359.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0159,غسالم,28672095850798501,2018-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20180717,0.0,0.0,0.0,3548.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20180717/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20180717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0160,غسالم,28672095850798501,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28672095850798501,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28672095850798501/20190717,0.0,0.0,0.0,20964.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28672095850798501/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28672095850798501/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0161,فخوز,28864540805361867,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28864540805361867,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28864540805361867/20150719,0.0,0.0,0.0,3420.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28864540805361867/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28864540805361867/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0162,فخوز,28864540805361867,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/28864540805361867,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/28864540805361867/20160719,0.0,0.0,0.0,2400.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/28864540805361867/20160719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/28864540805361867/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0163,لبوتان,30650426998863332,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30650426998863332,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30650426998863332/20140720,0.0,0.0,0.0,2344.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30650426998863332/20140720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30650426998863332/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0164,لبوتان,30650426998863332,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30650426998863332,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30650426998863332/20150719,0.0,0.0,0.0,2676.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30650426998863332/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30650426998863332/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0165,لبوتان,30650426998863332,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30650426998863332,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30650426998863332/20160718,0.0,0.0,0.0,2868.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30650426998863332/20160718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30650426998863332/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0166,لبوتان,30650426998863332,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30650426998863332,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30650426998863332/20160719,0.0,0.0,0.0,2858.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30650426998863332/20160719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30650426998863332/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0167,تکمبا,30719054967088301,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30719054967088301,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30719054967088301/20150719,0.0,0.0,0.0,998.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30719054967088301/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30719054967088301/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0168,تکمبا,30719054967088301,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30719054967088301,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30719054967088301/20160719,0.0,0.0,0.0,802.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30719054967088301/20160719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30719054967088301/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0169,تکمبا,30719054967088301,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30719054967088301,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30719054967088301/20170719,0.0,0.0,0.0,758.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30719054967088301/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30719054967088301/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0170,تکمبا,30719054967088301,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/30719054967088301,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/30719054967088301/20190717,0.0,0.0,0.0,1802.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/30719054967088301/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/30719054967088301/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
