scope_row_id,selection_rank,predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,starting_evidence_class,source_origin,source_url,letter_serial,canonical_letter_serial,tracing_no,canonical_tracing_no,official_title,canonical_official_title,legal_entity,is_parent_company,statement_scope,is_annual,is_interim,is_audited,fiscal_year_end,revision_status_raw,revision_status_normalized,publish_datetime_raw,sent_datetime_raw,publish_datetime_utc_candidate,available_at,available_at_source_field,snapshot_sha256,cache_snapshot_complete,canonical_source_version_bound,binding_status,cutoff_status,failure_reasons,reviewer_status
p3b1b_scope_006,6,ثنوسا|1392,ثنوسا|1393,ثنوسا,1392,B2,codal_authorized_get,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=Ddg2e7HG6FGR5ygaTFJd4g%3D%3D,Ddg2e7HG6FGR5ygaTFJd4g==,Ddg2e7HG6FGR5ygaTFJd4g==,,,صورت‌های مالی 12 ماهه منتهی به  1392/06/31 (حسابرسی شده),صورت‌های مالی 12 ماهه منتهی به  1392/06/31 (حسابرسی شده),نوسازی و ساختمان تهران,true,separate,true,false,true,1392/06/31,,original,,,,,,6d7b08e87a4024851c8e2f17225c2aca43dc968673ccd2869cde2a4fb123b4ee,true,false,UNRESOLVED,UNRESOLVED,multi_document_predictor_row_requires_separate_adjudication;canonical_source_version_not_provably_bound;exact_document_binding_failed;official_metadata_not_exposed_by_direct_url;missing_publish_datetime,automated_part3b1b
p3b1b_scope_063,63,بوعلی|1399,بوعلی|1400,بوعلی,1399,B1,stage124_feasibility_local_cache,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=X1Tbq4%2Bnahb6qy6UkUigkw%3D%3D&rt=0&let=6&ct=0&ft=-1,X1Tbq4+nahb6qy6UkUigkw==,,757653,,صورت‌های مالی  سال مالی منتهی به ۱۳۹۹/۱۲/۳۰ (حسابرسی شده),صورت‌های مالی  سال مالی منتهی به ۱۳۹۹/۱۲/۳۰ (حسابرسی شده),شرکت پتروشیمی بوعلی سینا,true,separate,true,false,true,1399/12/30,,original,۱۴۰۰/۰۳/۲۷ ۱۴:۴۴:۰۰,۱۴۰۰/۰۳/۲۷ ۱۴:۴۴:۰۰,2021-06-17T10:14:00Z,,,dd1e77b23155a741773b7a5cc55fd72897efabb9bf364459765ca90dad486a18,false,false,UNRESOLVED,UNRESOLVED,title_only_match;missing_canonical_letter_serial;incomplete_pagination_without_canonical_letter_serial;incomplete_cache_without_canonical_letter_serial;entity_mismatch;canonical_source_version_not_provably_bound;exact_document_binding_failed,automated_part3b1b
p3b1b_scope_072,72,بوعلی|1400,بوعلی|1401,بوعلی,1400,B1,stage124_feasibility_local_cache,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=AoU4UDrZexlj4Kd1iQszEw%3d%3d&rt=0&let=6&ct=0&ft=-1,AoU4UDrZexlj4Kd1iQszEw==,,899796,,صورت‌های مالی  سال مالی منتهی به ۱۴۰۰/۱۲/۲۹ (حسابرسی شده),صورت‌های مالی  سال مالی منتهی به ۱۴۰۰/۱۲/۲۹ (حسابرسی شده),شرکت پتروشیمی بوعلی سینا,true,separate,true,false,true,1400/12/29,,original,۱۴۰۱/۰۳/۳۱ ۲۰:۳۱:۵۵,۱۴۰۱/۰۳/۳۱ ۲۰:۳۱:۵۵,2022-06-21T16:01:55Z,,,dd1e77b23155a741773b7a5cc55fd72897efabb9bf364459765ca90dad486a18,false,false,UNRESOLVED,UNRESOLVED,title_only_match;missing_canonical_letter_serial;incomplete_pagination_without_canonical_letter_serial;incomplete_cache_without_canonical_letter_serial;entity_mismatch;canonical_source_version_not_provably_bound;exact_document_binding_failed,automated_part3b1b
p3b1b_scope_076,76,اردستان|1401,اردستان|1402,اردستان,1401,B3,stage124_feasibility_local_cache,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=BSQErBhkkemwHAEID3RSYw%3d%3d&rt=5&let=6&ct=0&ft=-1,BSQErBhkkemwHAEID3RSYw==,,1031389,,صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده) (شرکت حمل و نقل سیمان ساز اردستان),صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده) (شرکت حمل و نقل سیمان ساز اردستان),شرکت سیمان اردستان,false,separate,true,false,true,1401/12/29,,original,۱۴۰۲/۰۳/۲۴ ۱۸:۲۱:۰۰,۱۴۰۲/۰۳/۲۴ ۱۸:۲۱:۰۰,2023-06-14T14:51:00Z,,,05ba9f8766e9f6b4ac7237e1717b7bed8c3ca58f7482293d3bceca7e430aef46,true,false,REJECTED,UNRESOLVED,subsidiary_only_title;title_only_match;missing_canonical_letter_serial;entity_mismatch;parent_company_identity_mismatch;canonical_source_version_not_provably_bound;exact_document_binding_failed,automated_part3b1b
p3b1b_scope_077,77,اپال|1401,اپال|1402,اپال,1401,B1,stage124_feasibility_local_cache,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=pScUnGYLuZOexpdcJdTCdQ%3d%3d&rt=2&let=6&ct=0&ft=-1,pScUnGYLuZOexpdcJdTCdQ==,,1017224,,صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۰/۳۰ (حسابرسی شده),صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۰/۳۰ (حسابرسی شده),فرآوری معدنی اپال کانی پارس,true,separate,true,false,true,1401/10/30,,original,۱۴۰۲/۰۲/۰۷ ۱۸:۰۱:۲۵,۱۴۰۲/۰۲/۰۷ ۱۸:۰۱:۲۵,2023-04-27T14:31:25Z,,,6a7087f0251c896e5f2efd01c16ba10fb3b2c44b886f3dd87b40fc204fdb9f9b,false,false,UNRESOLVED,UNRESOLVED,title_only_match;missing_canonical_letter_serial;incomplete_pagination_without_canonical_letter_serial;incomplete_cache_without_canonical_letter_serial;canonical_source_version_not_provably_bound;exact_document_binding_failed,automated_part3b1b
