capture_run_id,attempt_id,scope_row_id,predictor_row_key_t,planned_request_url,http_method,started_at_utc,completed_at_utc,final_url,response_status,content_type,byte_count,redirect_count,payload_sha256,metadata_sha256,success,failure_class,network_log_complete,reviewer_status
part3b1b_capture,attempt_thanusa_001,p3b1b_scope_006,ثنوسا|1392,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=Ddg2e7HG6FGR5ygaTFJd4g%3D%3D,GET,2026-07-17T21:02:52Z,,https://www.codal.ir/Reports/Decision.aspx?LetterSerial=Ddg2e7HG6FGR5ygaTFJd4g%3D%3D,200,text/html; charset=utf-8,59904,0,6d7b08e87a4024851c8e2f17225c2aca43dc968673ccd2869cde2a4fb123b4ee,43d435e7b696169e14bf731b54e0f4f8f1b32e06363fd6e3498a8d40d1f1ed2f,true,,true,automated_part3b1b
