request_id,predictor_row_key_t,ticker,fiscal_year_t,target_year,endpoint_type,endpoint_date,pair_cutoff_date,current_InsCode,current_ISIN,source_range_id,qTotCap,qTotTran5J,zTotTran,raw_close,adjusted_close_status
REQ0141,پدرخش|1393,پدرخش,1393,1394,tN,2015-07-19,2015-07-20,24079409192818584,IRO1DRKH0001,RNG0097,0.0,0.0,0.0,2816.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0142,پسهند|1393,پسهند,1393,1394,tN,2015-07-19,2015-07-20,10120557300120078,IRO1SHND0001,RNG0099,0.0,0.0,0.0,5200.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0143,پلاسک|1393,پلاسک,1393,1394,tN,2015-07-19,2015-07-20,57722642338781674,IRO1PLKK0001,RNG0100,0.0,0.0,0.0,1320.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0144,چافست|1393,چافست,1393,1394,t0,2014-01-20,2015-01-20,23936607891892333,IRO1OFST0001,RNG0101,0.0,0.0,0.0,12344.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0145,چکارن|1393,چکارن,1393,1394,tN,2015-07-19,2015-07-20,53113471126689455,IRO1KRTI0001,RNG0102,0.0,0.0,0.0,2540.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0146,کبافق|1393,کبافق,1393,1394,tN,2015-07-19,2015-07-20,43256212620530446,IRO1BAFG0001,RNG0104,0.0,0.0,0.0,2963.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0147,کبافق|1393,کبافق,1393,1394,t0,2014-07-20,2015-07-20,43256212620530446,IRO1BAFG0001,RNG0104,0.0,0.0,0.0,20544.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0148,کرازی|1393,کرازی,1393,1394,tN,2015-07-19,2015-07-20,57086055330734195,IRO1TSRZ0001,RNG0105,0.0,0.0,0.0,8099.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0149,کفرا|1393,کفرا,1393,1394,tN,2015-07-19,2015-07-20,23837844039713715,IRO1NASI0001,RNG0106,0.0,0.0,0.0,8793.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0150,کفرا|1393,کفرا,1393,1394,t0,2014-07-20,2015-07-20,23837844039713715,IRO1NASI0001,RNG0106,0.0,0.0,0.0,16685.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0151,کفپارس|1393,کفپارس,1393,1394,tN,2015-04-18,2015-04-19,19471788163911687,IRO1NSPS0001,RNG0107,0.0,0.0,0.0,4503.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0152,کفپارس|1393,کفپارس,1393,1394,t0,2014-04-19,2015-04-19,19471788163911687,IRO1NSPS0001,RNG0107,0.0,0.0,0.0,3558.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0153,کگاز|1393,کگاز,1393,1394,tN,2015-07-19,2015-07-20,62346804681275278,IRO1SGAZ0001,RNG0110,0.0,0.0,0.0,3717.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0154,کگاز|1393,کگاز,1393,1394,t0,2014-07-20,2015-07-20,62346804681275278,IRO1SGAZ0001,RNG0110,0.0,0.0,0.0,4746.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0155,کگل|1393,کگل,1393,1394,tN,2015-07-19,2015-07-20,35700344742885862,IRO1GOLG0001,RNG0111,0.0,0.0,0.0,3041.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0156,بالبر|1394,بالبر,1394,1395,t0,2015-01-19,2016-01-20,62952165421099192,IRO1KALZ0001,RNG0001,0.0,0.0,0.0,3082.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0157,بترانس|1394,بترانس,1394,1395,tN,2016-07-18,2016-07-19,46752599569017089,IRO1TRNS0001,RNG0002,0.0,0.0,0.0,14935.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0158,بترانس|1394,بترانس,1394,1395,t0,2015-07-19,2016-07-19,46752599569017089,IRO1TRNS0001,RNG0002,0.0,0.0,0.0,8138.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0159,بکاب|1394,بکاب,1394,1395,tN,2016-01-19,2016-01-20,70219663893822560,IRO1JOSH0001,RNG0004,0.0,0.0,0.0,8291.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0160,بکاب|1394,بکاب,1394,1395,t0,2015-01-19,2016-01-20,70219663893822560,IRO1JOSH0001,RNG0004,0.0,0.0,0.0,8490.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0161,بکام|1394,بکام,1394,1395,t0,2015-07-19,2016-07-19,22382156782768756,IRO1KGND0001,RNG0005,0.0,0.0,0.0,1682.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0162,تپمپی|1394,تپمپی,1394,1395,tN,2015-10-21,2015-10-22,43062880954780884,IRO1PIRN0001,RNG0006,0.0,0.0,0.0,3175.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0163,تپمپی|1394,تپمپی,1394,1395,t0,2014-10-21,2015-10-22,43062880954780884,IRO1PIRN0001,RNG0006,0.0,0.0,0.0,3869.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0164,تکمبا|1394,تکمبا,1394,1395,t0,2015-07-19,2016-07-19,30719054967088301,IRO1COMB0001,RNG0007,0.0,0.0,0.0,998.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0165,جم|1394,جم,1394,1395,tN,2016-07-18,2016-07-19,32357363984168442,IRO1PJMZ0001,RNG0010,0.0,0.0,0.0,9436.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0166,جم|1394,جم,1394,1395,t0,2015-08-08,2016-07-19,32357363984168442,IRO1PJMZ0001,RNG0010,0.0,0.0,0.0,1000.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0167,حپترو|1394,حپترو,1394,1395,tN,2016-07-18,2016-07-19,16369313804633525,IRO1HJPT0001,RNG0012,0.0,0.0,0.0,2946.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0168,حپترو|1394,حپترو,1394,1395,t0,2015-07-19,2016-07-19,16369313804633525,IRO1HJPT0001,RNG0012,0.0,0.0,0.0,2892.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0169,حکشتی|1394,حکشتی,1394,1395,tN,2015-10-21,2015-10-22,60610861509165508,IRO1KSHJ0001,RNG0013,0.0,0.0,0.0,5582.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0170,حکشتی|1394,حکشتی,1394,1395,t0,2014-10-21,2015-10-22,60610861509165508,IRO1KSHJ0001,RNG0013,0.0,0.0,0.0,3588.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0171,خاذین|1394,خاذین,1394,1395,tN,2016-07-18,2016-07-19,42075223783409640,IRO1AZIN0001,RNG0014,0.0,0.0,0.0,971.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0172,خاذین|1394,خاذین,1394,1395,t0,2015-07-19,2016-07-19,42075223783409640,IRO1AZIN0001,RNG0014,0.0,0.0,0.0,3896.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0173,خبهمن|1394,خبهمن,1394,1395,t0,2015-07-19,2016-07-19,26824673819862694,IRO1BHMN0001,RNG0015,0.0,0.0,0.0,2329.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0174,ختوقا|1394,ختوقا,1394,1395,t0,2015-07-19,2016-07-19,70289374539527245,IRO1GHAT0001,RNG0016,0.0,0.0,0.0,3241.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0175,خرینگ|1394,خرینگ,1394,1395,t0,2015-07-19,2016-07-19,45895339414786358,IRO1RINM0001,RNG0017,0.0,0.0,0.0,2306.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0176,خمحور|1394,خمحور,1394,1395,t0,2015-07-19,2016-07-19,7457232989848872,IRO1TMKH0001,RNG0018,0.0,0.0,0.0,1733.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0177,خمهر|1394,خمهر,1394,1395,t0,2015-07-19,2016-07-19,17330546482145553,IRO1MHKM0001,RNG0019,0.0,0.0,0.0,1786.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0178,خنصیر|1394,خنصیر,1394,1395,t0,2015-07-19,2016-07-19,17834623106317041,IRO1MNSR0001,RNG0020,0.0,0.0,0.0,3837.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0179,خوساز|1394,خوساز,1394,1395,t0,2015-07-19,2016-07-19,31879190587976736,IRO1MESI0001,RNG0021,0.0,0.0,0.0,2636.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0180,خچرخش|1394,خچرخش,1394,1395,t0,2015-07-19,2016-07-19,33783140337377394,IRO1CHAR0001,RNG0022,0.0,0.0,0.0,1798.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0181,خکمک|1394,خکمک,1394,1395,t0,2015-07-19,2016-07-19,19257295292088310,IRO1INDM0001,RNG0023,0.0,0.0,0.0,1077.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0182,ددام|1394,ددام,1394,1395,t0,2015-07-19,2016-07-19,66450490505950110,IRO1DAML0001,RNG0024,0.0,0.0,0.0,7251.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0183,دروز|1394,دروز,1394,1395,tN,2016-07-18,2016-07-19,40262275031537922,IRO1ROZD0001,RNG0025,0.0,0.0,0.0,5216.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0184,دروز|1394,دروز,1394,1395,t0,2015-07-19,2016-07-19,40262275031537922,IRO1ROZD0001,RNG0025,0.0,0.0,0.0,5341.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0185,دسبحا|1394,دسبحا,1394,1395,t0,2015-07-19,2016-07-19,43622578471330344,IRO1DSOB0001,RNG0026,0.0,0.0,0.0,7131.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0186,دسینا|1394,دسینا,1394,1395,t0,2015-07-19,2016-07-19,11432067920374603,IRO1DSIN0001,RNG0027,0.0,0.0,0.0,13909.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0187,دشیمی|1394,دشیمی,1394,1395,tN,2016-07-18,2016-07-19,33603212156438463,IRO1DDPK0001,RNG0028,0.0,0.0,0.0,4608.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0188,دشیمی|1394,دشیمی,1394,1395,t0,2015-07-19,2016-07-19,33603212156438463,IRO1DDPK0001,RNG0028,0.0,0.0,0.0,6305.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0189,دیران|1394,دیران,1394,1395,t0,2015-07-19,2016-07-19,69090868458637360,IRO1IRDR0001,RNG0029,0.0,0.0,0.0,5559.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0190,رانفور|1394,رانفور,1394,1395,t0,2015-07-19,2016-07-19,40505767672724777,IRO1INFO0001,RNG0030,0.0,0.0,0.0,12217.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0191,زمگسا|1394,زمگسا,1394,1395,t0,2015-07-19,2016-07-19,5054819322815158,IRO1MAGS0001,RNG0032,0.0,0.0,0.0,27074.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0192,ساراب|1394,ساراب,1394,1395,tN,2016-07-18,2016-07-19,4563413583000719,IRO1SDAB0001,RNG0034,0.0,0.0,0.0,1078.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0193,ساراب|1394,ساراب,1394,1395,t0,2015-07-19,2016-07-19,4563413583000719,IRO1SDAB0001,RNG0034,0.0,0.0,0.0,1384.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0194,ساربیل|1394,ساربیل,1394,1395,tN,2016-04-17,2016-04-18,34890845654517313,IRO1SADB0001,RNG0035,0.0,0.0,0.0,16915.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0195,ساربیل|1394,ساربیل,1394,1395,t0,2015-04-18,2016-04-18,34890845654517313,IRO1SADB0001,RNG0035,0.0,0.0,0.0,18244.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0196,ساروم|1394,ساروم,1394,1395,t0,2015-07-19,2016-07-19,15949743338644220,IRO1SURO0001,RNG0036,0.0,0.0,0.0,4706.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0197,سبجنو|1394,سبجنو,1394,1395,tN,2016-07-18,2016-07-19,66295665969375744,IRO1SBOJ0001,RNG0037,0.0,0.0,0.0,2838.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0198,سبجنو|1394,سبجنو,1394,1395,t0,2015-07-19,2016-07-19,66295665969375744,IRO1SBOJ0001,RNG0037,0.0,0.0,0.0,3866.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0199,سبهان|1394,سبهان,1394,1395,t0,2015-07-19,2016-07-19,32525655729432562,IRO1SBHN0001,RNG0038,0.0,0.0,0.0,24832.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0200,ستران|1394,ستران,1394,1395,t0,2015-07-19,2016-07-19,30829203706095076,IRO1STEH0001,RNG0039,0.0,0.0,0.0,2099.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0201,سخاش|1394,سخاش,1394,1395,tN,2016-07-18,2016-07-19,4470657233334072,IRO1SKHS0001,RNG0040,0.0,0.0,0.0,6754.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0202,سخاش|1394,سخاش,1394,1395,t0,2015-07-19,2016-07-19,4470657233334072,IRO1SKHS0001,RNG0040,0.0,0.0,0.0,6539.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0203,سخزر|1394,سخزر,1394,1395,t0,2015-07-19,2016-07-19,67327029014085707,IRO1SKAZ0001,RNG0041,0.0,0.0,0.0,4301.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0204,سخوز|1394,سخوز,1394,1395,t0,2015-07-19,2016-07-19,41974758296041288,IRO1KHOC0001,RNG0042,0.0,0.0,0.0,3400.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0205,سدشت|1394,سدشت,1394,1395,t0,2015-01-19,2016-01-20,27000326841257664,IRO1SDST0001,RNG0043,0.0,0.0,0.0,2458.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0206,سدور|1394,سدور,1394,1395,t0,2015-07-19,2016-07-19,27218386411183410,IRO1SDOR0001,RNG0044,0.0,0.0,0.0,8855.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0207,سرود|1394,سرود,1394,1395,t0,2015-07-19,2016-07-19,11964419322927535,IRO1SROD0001,RNG0045,0.0,0.0,0.0,3003.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0208,سصفها|1394,سصفها,1394,1395,t0,2015-07-19,2016-07-19,10568944722570445,IRO1SEFH0001,RNG0047,0.0,0.0,0.0,15222.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0209,سغرب|1394,سغرب,1394,1395,t0,2015-07-19,2016-07-19,52220424531578944,IRO1SGRB0001,RNG0048,0.0,0.0,0.0,3884.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0210,سقاین|1394,سقاین,1394,1395,t0,2015-07-19,2016-07-19,60654872678917533,IRO1SGEN0001,RNG0049,0.0,0.0,0.0,24941.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0211,سمازن|1394,سمازن,1394,1395,tN,2016-07-18,2016-07-19,33808206014018431,IRO1SMAZ0001,RNG0050,0.0,0.0,0.0,12744.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0212,سمازن|1394,سمازن,1394,1395,t0,2015-07-19,2016-07-19,33808206014018431,IRO1SMAZ0001,RNG0050,0.0,0.0,0.0,14416.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0213,سنیر|1394,سنیر,1394,1395,tN,2016-07-18,2016-07-19,14231831499205396,IRO1SSNR0001,RNG0051,0.0,0.0,0.0,16013.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0214,سنیر|1394,سنیر,1394,1395,t0,2015-07-19,2016-07-19,14231831499205396,IRO1SSNR0001,RNG0051,0.0,0.0,0.0,17672.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0215,سیلام|1394,سیلام,1394,1395,tN,2016-05-18,2016-05-19,14617104402836487,IRO1SEIL0001,RNG0055,0.0,0.0,0.0,4919.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0216,سیلام|1394,سیلام,1394,1395,t0,2015-05-18,2016-05-19,14617104402836487,IRO1SEIL0001,RNG0055,0.0,0.0,0.0,6988.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0217,شاراک|1394,شاراک,1394,1395,t0,2015-07-19,2016-07-19,7711282667602555,IRO1PARK0001,RNG0056,0.0,0.0,0.0,5614.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0218,شبریز|1394,شبریز,1394,1395,t0,2015-07-19,2016-07-19,48753732042176709,IRO1PNTB0001,RNG0057,0.0,0.0,0.0,9373.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0219,شبندر|1394,شبندر,1394,1395,t0,2015-07-19,2016-07-19,35366681030756042,IRO1PNBA0001,RNG0058,0.0,0.0,0.0,5817.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0220,شدوص|1394,شدوص,1394,1395,t0,2015-07-19,2016-07-19,40611478183231802,IRO1DODE0001,RNG0059,0.0,0.0,0.0,2498.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0221,شفارس|1394,شفارس,1394,1395,t0,2015-07-19,2016-07-19,43781018754867729,IRO1SHFS0001,RNG0060,0.0,0.0,0.0,4968.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0222,شلعاب|1394,شلعاب,1394,1395,t0,2015-07-19,2016-07-19,39116664428676213,IRO1LEAB0001,RNG0061,0.0,0.0,0.0,1926.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0223,شپارس|1394,شپارس,1394,1395,tN,2016-01-19,2016-01-20,61102694810476197,IRO1BMPS0001,RNG0062,0.0,0.0,0.0,4721.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0224,شپارس|1394,شپارس,1394,1395,t0,2015-01-19,2016-01-20,61102694810476197,IRO1BMPS0001,RNG0062,0.0,0.0,0.0,5436.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0225,شپنا|1394,شپنا,1394,1395,t0,2015-07-19,2016-07-19,7745894403636165,IRO1PNES0001,RNG0063,0.0,0.0,0.0,6252.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0226,شکربن|1394,شکربن,1394,1395,t0,2015-07-19,2016-07-19,27308217070238237,IRO1CRBN0001,RNG0064,0.0,0.0,0.0,3117.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0227,غبهنوش|1394,غبهنوش,1394,1395,tN,2016-07-18,2016-07-19,17059960254855208,IRO1BENN0001,RNG0068,0.0,0.0,0.0,6864.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0228,غبهنوش|1394,غبهنوش,1394,1395,t0,2015-07-19,2016-07-19,17059960254855208,IRO1BENN0001,RNG0068,0.0,0.0,0.0,4233.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0229,غدام|1394,غدام,1394,1395,tN,2016-04-17,2016-04-18,2254054929817435,IRO1KDPS0001,RNG0069,0.0,0.0,0.0,9019.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0230,غسالم|1394,غسالم,1394,1395,tN,2016-07-18,2016-07-19,28672095850798501,IRO1SLMN0001,RNG0070,0.0,0.0,0.0,1742.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0231,غسالم|1394,غسالم,1394,1395,t0,2015-07-19,2016-07-19,28672095850798501,IRO1SLMN0001,RNG0070,0.0,0.0,0.0,2039.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0232,غشان|1394,غشان,1394,1395,t0,2015-07-19,2016-07-19,31791737198597563,IRO1SPKH0001,RNG0071,0.0,0.0,0.0,5164.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0233,غشهد|1394,غشهد,1394,1395,t0,2015-07-19,2016-07-19,20487994977117557,IRO1SHAD0001,RNG0072,0.0,0.0,0.0,2115.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0234,غنوش|1394,غنوش,1394,1395,tN,2016-07-18,2016-07-19,48619517949257749,IRO1NOSH0001,RNG0073,0.0,0.0,0.0,3813.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0235,غنوش|1394,غنوش,1394,1395,t0,2015-07-19,2016-07-19,48619517949257749,IRO1NOSH0001,RNG0073,0.0,0.0,0.0,4069.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0236,غگل|1394,غگل,1394,1395,tN,2016-01-19,2016-01-20,22299894048845903,IRO1GCOZ0001,RNG0074,0.0,0.0,0.0,34086.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0237,غگل|1394,غگل,1394,1395,t0,2015-01-19,2016-01-20,22299894048845903,IRO1GCOZ0001,RNG0074,0.0,0.0,0.0,19755.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0238,فاذر|1394,فاذر,1394,1395,t0,2015-07-19,2016-07-19,38547060135156069,IRO1AZAB0001,RNG0075,0.0,0.0,0.0,2967.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0239,فایرا|1394,فایرا,1394,1395,tN,2016-07-18,2016-07-19,65004959184388996,IRO1ALIR0001,RNG0076,0.0,0.0,0.0,2828.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0240,فایرا|1394,فایرا,1394,1395,t0,2015-07-19,2016-07-19,65004959184388996,IRO1ALIR0001,RNG0076,0.0,0.0,0.0,5662.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0241,فباهنر|1394,فباهنر,1394,1395,t0,2015-07-19,2016-07-19,66772024744156373,IRO1BAHN0001,RNG0077,0.0,0.0,0.0,1421.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0242,فجام|1394,فجام,1394,1395,tN,2016-07-18,2016-07-19,30765727085936322,IRO1JAMD0001,RNG0078,0.0,0.0,0.0,25661.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0243,فجام|1394,فجام,1394,1395,t0,2015-07-19,2016-07-19,30765727085936322,IRO1JAMD0001,RNG0078,0.0,0.0,0.0,11760.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0244,فجر|1394,فجر,1394,1395,tN,2016-07-18,2016-07-19,41302553376174581,IRO1FAJR0001,RNG0079,0.0,0.0,0.0,6853.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0245,فجر|1394,فجر,1394,1395,t0,2015-07-19,2016-07-19,41302553376174581,IRO1FAJR0001,RNG0079,0.0,0.0,0.0,11140.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0246,فخوز|1394,فخوز,1394,1395,t0,2015-07-19,2016-07-19,28864540805361867,IRO1FKHZ0001,RNG0080,0.0,0.0,0.0,3420.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0247,فرآور|1394,فرآور,1394,1395,t0,2015-07-19,2016-07-19,408934423224097,IRO1FRVR0001,RNG0081,0.0,0.0,0.0,2447.0,ADJUSTED_CLOSE_UNRESOLVED
REQ0248,فسرب|1394,فسرب,1394,1395,t0,2015-07-19,2016-07-19,54277068923045214,IRO1SORB0001,RNG0082,0.0,0.0,0.0,1160.0,ADJUSTED_CLOSE_UNRESOLVED
