request_id,ticker,fiscal_year_t,target_year,predictor_row_key_t,pair_cutoff_date,requested_start_date,requested_end_date,source_id,required_price_field,required_value_field,window_rule
REQ0023,بکاب,1396,1397,بکاب|1396,2018-01-20,2016-12-20,2018-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0024,بکاب,1397,1398,بکاب|1397,2019-01-20,2017-12-20,2019-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0025,بکاب,1398,1399,بکاب|1398,2020-01-20,2018-12-20,2020-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0026,بکام,1393,1394,بکام|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0027,بکام,1394,1395,بکام|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0028,بکام,1395,1396,بکام|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0029,بکام,1396,1397,بکام|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0030,بکام,1397,1398,بکام|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0031,بکام,1398,1399,بکام|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0032,تپمپی,1393,1394,تپمپی|1393,2014-10-22,2013-09-21,2014-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0033,تپمپی,1394,1395,تپمپی|1394,2015-10-22,2014-09-21,2015-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0034,تپمپی,1395,1396,تپمپی|1395,2016-10-21,2015-09-20,2016-10-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0035,تپمپی,1396,1397,تپمپی|1396,2017-10-22,2016-09-21,2017-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0036,تپمپی,1397,1398,تپمپی|1397,2018-10-22,2017-09-21,2018-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0037,تپمپی,1398,1399,تپمپی|1398,2019-10-22,2018-09-21,2019-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0038,تکمبا,1393,1394,تکمبا|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0039,تکمبا,1394,1395,تکمبا|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0040,تکمبا,1395,1396,تکمبا|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0041,تکمبا,1396,1397,تکمبا|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0042,تکمبا,1397,1398,تکمبا|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0043,تکمبا,1398,1399,تکمبا|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0044,ثشرق,1393,1394,ثشرق|1393,2015-01-20,2013-12-20,2015-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0045,ثشرق,1394,1395,ثشرق|1394,2016-01-20,2014-12-20,2016-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0046,ثشرق,1395,1396,ثشرق|1395,2017-01-19,2015-12-19,2017-01-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0047,ثشرق,1396,1397,ثشرق|1396,2018-01-20,2016-12-20,2018-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0048,ثشرق,1397,1398,ثشرق|1397,2019-01-20,2017-12-20,2019-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0049,ثشرق,1398,1399,ثشرق|1398,2020-01-20,2018-12-20,2020-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0050,ثنوسا,1392,1393,ثنوسا|1392,2014-01-20,2012-12-20,2014-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0051,ثنوسا,1393,1394,ثنوسا|1393,2015-01-20,2013-12-20,2015-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0052,ثنوسا,1394,1395,ثنوسا|1394,2016-01-20,2014-12-20,2016-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0053,ثنوسا,1395,1396,ثنوسا|1395,2017-01-19,2015-12-19,2017-01-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0054,ثنوسا,1396,1397,ثنوسا|1396,2018-01-20,2016-12-20,2018-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0055,ثنوسا,1397,1398,ثنوسا|1397,2019-01-20,2017-12-20,2019-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0056,ثنوسا,1398,1399,ثنوسا|1398,2020-01-20,2018-12-20,2020-01-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0057,جم,1394,1395,جم|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0058,جم,1395,1396,جم|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0059,جم,1396,1397,جم|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0060,جم,1397,1398,جم|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0061,جم,1398,1399,جم|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0062,جم پیلن,1398,1399,جم پیلن|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0063,حپترو,1392,1393,حپترو|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0064,حپترو,1393,1394,حپترو|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0065,حپترو,1394,1395,حپترو|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0066,حپترو,1395,1396,حپترو|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0067,حپترو,1396,1397,حپترو|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0068,حپترو,1397,1398,حپترو|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0069,حپترو,1398,1399,حپترو|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0070,حکشتی,1392,1393,حکشتی|1392,2013-10-22,2012-09-21,2013-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0071,حکشتی,1393,1394,حکشتی|1393,2014-10-22,2013-09-21,2014-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0072,حکشتی,1394,1395,حکشتی|1394,2015-10-22,2014-09-21,2015-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0073,حکشتی,1395,1396,حکشتی|1395,2016-10-21,2015-09-20,2016-10-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0074,حکشتی,1396,1397,حکشتی|1396,2017-10-22,2016-09-21,2017-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0075,حکشتی,1397,1398,حکشتی|1397,2018-10-22,2017-09-21,2018-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0076,حکشتی,1398,1399,حکشتی|1398,2019-10-22,2018-09-21,2019-10-21,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0077,خاذین,1392,1393,خاذین|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0078,خاذین,1393,1394,خاذین|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0079,خاذین,1394,1395,خاذین|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0080,خاذین,1395,1396,خاذین|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0081,خاذین,1396,1397,خاذین|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0082,خاذین,1397,1398,خاذین|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0083,خاذین,1398,1399,خاذین|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0084,خبهمن,1392,1393,خبهمن|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0085,خبهمن,1393,1394,خبهمن|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0086,خبهمن,1394,1395,خبهمن|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0087,خبهمن,1395,1396,خبهمن|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0088,خبهمن,1396,1397,خبهمن|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0089,خبهمن,1397,1398,خبهمن|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0090,خبهمن,1398,1399,خبهمن|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0091,ختوقا,1392,1393,ختوقا|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0092,ختوقا,1393,1394,ختوقا|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0093,ختوقا,1394,1395,ختوقا|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0094,ختوقا,1395,1396,ختوقا|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0095,ختوقا,1396,1397,ختوقا|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0096,ختوقا,1397,1398,ختوقا|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0097,ختوقا,1398,1399,ختوقا|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0098,خرینگ,1392,1393,خرینگ|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0099,خرینگ,1393,1394,خرینگ|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0100,خرینگ,1394,1395,خرینگ|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0101,خرینگ,1395,1396,خرینگ|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0102,خرینگ,1396,1397,خرینگ|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0103,خرینگ,1397,1398,خرینگ|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0104,خرینگ,1398,1399,خرینگ|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0105,خمحور,1392,1393,خمحور|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0106,خمحور,1393,1394,خمحور|1393,2015-07-20,2014-06-19,2015-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0107,خمحور,1394,1395,خمحور|1394,2016-07-19,2015-06-18,2016-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0108,خمحور,1395,1396,خمحور|1395,2017-07-21,2016-06-20,2017-07-20,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0109,خمحور,1396,1397,خمحور|1396,2018-07-20,2017-06-19,2018-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0110,خمحور,1397,1398,خمحور|1397,2019-07-20,2018-06-19,2019-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0111,خمحور,1398,1399,خمحور|1398,2020-07-19,2019-06-18,2020-07-18,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
REQ0112,خمهر,1392,1393,خمهر|1392,2014-07-20,2013-06-19,2014-07-19,src_m2_tsetmc_market,adjusted_close,traded_value_rial,shared_12_calendar_month_window_ending_on_last_eligible_trading_day_strictly_before_pair_cutoff_date
