pair_key,ticker,predictor_year,target_year,stage123_eligibility,gate_b_eligibility,change_type,listing_rule,company_scope,sample_design,exclusion_reason
کیمیاتک|1399->کیمیاتک|1400,کیمیاتک,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
کیمیاتک|1400->کیمیاتک|1401,کیمیاتک,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
کویر|1397->کویر|1398,کویر,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
کویر|1398->کویر|1399,کویر,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1393->نوری|1394,نوری,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1394->نوری|1395,نوری,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1395->نوری|1396,نوری,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1396->نوری|1397,نوری,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1397->نوری|1398,نوری,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
نوری|1398->نوری|1399,نوری,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پرداخت|1394->پرداخت|1395,پرداخت,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پرداخت|1395->پرداخت|1396,پرداخت,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پرداخت|1396->پرداخت|1397,پرداخت,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پارس|1396->پارس|1397,پارس,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پارس|1397->پارس|1398,پارس,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1395->پی‌پاد|1396,پی‌پاد,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1396->پی‌پاد|1397,پی‌پاد,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1397->پی‌پاد|1398,پی‌پاد,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1398->پی‌پاد|1399,پی‌پاد,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1399->پی‌پاد|1400,پی‌پاد,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
پی‌پاد|1400->پی‌پاد|1401,پی‌پاد,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سآبیک|1397->سآبیک|1398,سآبیک,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سآبیک|1398->سآبیک|1399,سآبیک,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سآبیک|1399->سآبیک|1400,سآبیک,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سآبیک|1400->سآبیک|1401,سآبیک,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سآبیک|1401->سآبیک|1402,سآبیک,1401,1402,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سخوز|1392->سخوز|1393,سخوز,1392,1393,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سخوز|1393->سخوز|1394,سخوز,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سخوز|1394->سخوز|1395,سخوز,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
تاپیکو|1393->تاپیکو|1394,تاپیکو,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1393->ذوب|1394,ذوب,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1394->ذوب|1395,ذوب,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1395->ذوب|1396,ذوب,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1396->ذوب|1397,ذوب,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1397->ذوب|1398,ذوب,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1398->ذوب|1399,ذوب,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1399->ذوب|1400,ذوب,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ذوب|1400->ذوب|1401,ذوب,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
زپارس|1394->زپارس|1395,زپارس,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
زپارس|1395->زپارس|1396,زپارس,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
زپارس|1396->زپارس|1397,زپارس,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
زپارس|1397->زپارس|1398,زپارس,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1393->شغدیر|1394,شغدیر,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1394->شغدیر|1395,شغدیر,1394,1395,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1395->شغدیر|1396,شغدیر,1395,1396,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1396->شغدیر|1397,شغدیر,1396,1397,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1397->شغدیر|1398,شغدیر,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1398->شغدیر|1399,شغدیر,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1399->شغدیر|1400,شغدیر,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
شغدیر|1400->شغدیر|1401,شغدیر,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سپید|1397->سپید|1398,سپید,1397,1398,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سپید|1398->سپید|1399,سپید,1398,1399,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سپید|1399->سپید|1400,سپید,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
سپید|1400->سپید|1401,سپید,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ثشرق|1392->ثشرق|1393,ثشرق,1392,1393,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
ثشرق|1393->ثشرق|1394,ثشرق,1393,1394,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
اردستان|1399->اردستان|1400,اردستان,1399,1400,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
اردستان|1400->اردستان|1401,اردستان,1400,1401,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
اردستان|1401->اردستان|1402,اردستان,1401,1402,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
اروند|1401->اروند|1402,اروند,1401,1402,1,0,removed,rule_b,expanded,expanded_rule_b_combined_robustness,predictor_ineligible:listing_first_trading_date_after_fy_start
