archive_edition_id,release_available_at_utc,raw_artifact_sha256,economy_code_raw,economy_name_raw,indicator_code_raw,indicator_name_raw,frequency_evidence,unit_evidence,observation_year,raw_value_text,parsed_numeric_value,parse_status,source_row_locator
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1960,9.82241081297849,9.82241081297849,PARSED,WDIEXCEL.xlsx!Data!R212889C5
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1961,3.16256439585761,3.16256439585761,PARSED,WDIEXCEL.xlsx!Data!R212889C6
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1962,0.72132057165645,0.72132057165645,PARSED,WDIEXCEL.xlsx!Data!R212889C7
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1963,0.37184960722137,0.37184960722137,PARSED,WDIEXCEL.xlsx!Data!R212889C8
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1964,3.81448957223095,3.81448957223095,PARSED,WDIEXCEL.xlsx!Data!R212889C9
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1965,2.15437483520928,2.15437483520928,PARSED,WDIEXCEL.xlsx!Data!R212889C10
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1966,-0.388148532154546,-0.388148532154546,PARSED,WDIEXCEL.xlsx!Data!R212889C11
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1967,1.59761007964357,1.59761007964357,PARSED,WDIEXCEL.xlsx!Data!R212889C12
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1968,0.690360521996314,0.690360521996314,PARSED,WDIEXCEL.xlsx!Data!R212889C13
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1969,3.59319451551278,3.59319451551278,PARSED,WDIEXCEL.xlsx!Data!R212889C14
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1970,1.66687093970064,1.66687093970064,PARSED,WDIEXCEL.xlsx!Data!R212889C15
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1971,4.1952983726543,4.1952983726543,PARSED,WDIEXCEL.xlsx!Data!R212889C16
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1972,6.39824135128914,6.39824135128914,PARSED,WDIEXCEL.xlsx!Data!R212889C17
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1973,9.81948673318748,9.81948673318748,PARSED,WDIEXCEL.xlsx!Data!R212889C18
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1974,14.2489355382568,14.2489355382568,PARSED,WDIEXCEL.xlsx!Data!R212889C19
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1975,12.879181833834,12.879181833834,PARSED,WDIEXCEL.xlsx!Data!R212889C20
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1976,11.256142506211,11.256142506211,PARSED,WDIEXCEL.xlsx!Data!R212889C21
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1977,27.2877846793093,27.2877846793093,PARSED,WDIEXCEL.xlsx!Data!R212889C22
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1978,11.7219692041212,11.7219692041212,PARSED,WDIEXCEL.xlsx!Data!R212889C23
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1979,10.4872367273485,10.4872367273485,PARSED,WDIEXCEL.xlsx!Data!R212889C24
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1980,20.6439144373798,20.6439144373798,PARSED,WDIEXCEL.xlsx!Data!R212889C25
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1981,24.2035897624486,24.2035897624486,PARSED,WDIEXCEL.xlsx!Data!R212889C26
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1982,18.6897259269564,18.6897259269564,PARSED,WDIEXCEL.xlsx!Data!R212889C27
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1983,19.7401891778611,19.7401891778611,PARSED,WDIEXCEL.xlsx!Data!R212889C28
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1984,12.5402194538869,12.5402194538869,PARSED,WDIEXCEL.xlsx!Data!R212889C29
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1985,4.38934095741497,4.38934095741497,PARSED,WDIEXCEL.xlsx!Data!R212889C30
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1986,18.429003021148,18.429003021148,PARSED,WDIEXCEL.xlsx!Data!R212889C31
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1987,28.5714285714286,28.5714285714286,PARSED,WDIEXCEL.xlsx!Data!R212889C32
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1988,28.6706349206349,28.6706349206349,PARSED,WDIEXCEL.xlsx!Data!R212889C33
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1989,22.3496530454896,22.3496530454896,PARSED,WDIEXCEL.xlsx!Data!R212889C34
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1990,7.62767493763938,7.62767493763938,PARSED,WDIEXCEL.xlsx!Data!R212889C35
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1991,17.128567943401,17.128567943401,PARSED,WDIEXCEL.xlsx!Data!R212889C36
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1992,25.8077226162331,25.8077226162331,PARSED,WDIEXCEL.xlsx!Data!R212889C37
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1993,21.2026307547762,21.2026307547762,PARSED,WDIEXCEL.xlsx!Data!R212889C38
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1994,31.4470284237727,31.4470284237727,PARSED,WDIEXCEL.xlsx!Data!R212889C39
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1995,49.6559858462748,49.6559858462748,PARSED,WDIEXCEL.xlsx!Data!R212889C40
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1996,28.9373440168133,28.9373440168133,PARSED,WDIEXCEL.xlsx!Data!R212889C41
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1997,17.3492257538712,17.3492257538712,PARSED,WDIEXCEL.xlsx!Data!R212889C42
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1998,17.8661342130398,17.8661342130398,PARSED,WDIEXCEL.xlsx!Data!R212889C43
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,1999,20.0707078146862,20.0707078146862,PARSED,WDIEXCEL.xlsx!Data!R212889C44
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2000,14.4767513188568,14.4767513188568,PARSED,WDIEXCEL.xlsx!Data!R212889C45
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2001,11.2742471332116,11.2742471332116,PARSED,WDIEXCEL.xlsx!Data!R212889C46
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2002,14.3359337378405,14.3359337378405,PARSED,WDIEXCEL.xlsx!Data!R212889C47
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2003,16.468011624479,16.468011624479,PARSED,WDIEXCEL.xlsx!Data!R212889C48
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2004,14.7615086970672,14.7615086970672,PARSED,WDIEXCEL.xlsx!Data!R212889C49
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2005,13.433118008508,13.433118008508,PARSED,WDIEXCEL.xlsx!Data!R212889C50
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2006,11.9395521973443,11.9395521973443,PARSED,WDIEXCEL.xlsx!Data!R212889C51
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2007,17.2130463525814,17.2130463525814,PARSED,WDIEXCEL.xlsx!Data!R212889C52
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2008,25.5498446091322,25.5498446091322,PARSED,WDIEXCEL.xlsx!Data!R212889C53
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2009,13.5002618174896,13.5002618174896,PARSED,WDIEXCEL.xlsx!Data!R212889C54
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2010,10.1371471710771,10.1371471710771,PARSED,WDIEXCEL.xlsx!Data!R212889C55
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2011,20.6283320639758,20.6283320639758,PARSED,WDIEXCEL.xlsx!Data!R212889C56
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2012,27.3573886416009,27.3573886416009,PARSED,WDIEXCEL.xlsx!Data!R212889C57
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2013,39.2663609837432,39.2663609837432,PARSED,WDIEXCEL.xlsx!Data!R212889C58
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2014,17.2353586750476,17.2353586750476,PARSED,WDIEXCEL.xlsx!Data!R212889C59
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2015,13.7057997532016,13.7057997532016,PARSED,WDIEXCEL.xlsx!Data!R212889C60
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",annual_year_columns_in_wdi_data_sheet,,2016,8.56971783549148,8.56971783549148,PARSED,WDIEXCEL.xlsx!Data!R212889C61
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1960,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C5
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1961,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C6
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1962,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C7
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1963,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C8
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1964,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C9
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1965,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C10
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1966,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C11
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1967,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C12
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1968,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C13
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1969,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C14
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1970,75.75000007575,75.75000007575,PARSED,WDIEXCEL.xlsx!Data!R213198C15
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1971,75.75,75.75,PARSED,WDIEXCEL.xlsx!Data!R213198C16
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1972,75.7499701345202,75.7499701345202,PARSED,WDIEXCEL.xlsx!Data!R213198C17
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1973,68.8861586785915,68.8861586785915,PARSED,WDIEXCEL.xlsx!Data!R213198C18
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1974,67.6418091679489,67.6418091679489,PARSED,WDIEXCEL.xlsx!Data!R213198C19
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1975,67.6554125476747,67.6554125476747,PARSED,WDIEXCEL.xlsx!Data!R213198C20
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1976,70.2395547142341,70.2395547142341,PARSED,WDIEXCEL.xlsx!Data!R213198C21
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1977,70.6342194563799,70.6342194563799,PARSED,WDIEXCEL.xlsx!Data!R213198C22
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1978,70.4925175755055,70.4925175755055,PARSED,WDIEXCEL.xlsx!Data!R213198C23
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1979,70.4925175755055,70.4925175755055,PARSED,WDIEXCEL.xlsx!Data!R213198C24
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1980,70.6323356541667,70.6323356541667,PARSED,WDIEXCEL.xlsx!Data!R213198C25
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1981,78.3473861980714,78.3473861980714,PARSED,WDIEXCEL.xlsx!Data!R213198C26
WDI_2017_09_19,,c50764e75ef9b95515283f9b69a8f70d20fc9527ccdf00b74ce632089729c6c5,IRN,"Iran, Islamic Rep.",PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",annual_year_columns_in_wdi_data_sheet,,1982,83.6232472633752,83.6232472633752,PARSED,WDIEXCEL.xlsx!Data!R213198C27
